,objID,class,g,i,r,u,z,Predicted Class
1354,1237648722289885345,GALAXY,18.41588,17.05016,17.50278,19.79063,16.71068,NQSO
1355,1237648722289885334,GALAXY,19.79526,17.48948,18.02762,23.47663,17.09578,NQSO
1356,1237648722289819672,GALAXY,16.44275,15.30423,15.70976,17.7099,14.99366,NQSO
1357,1237648722289623627,GALAXY,21.63085,19.05948,19.93123,23.04235,18.60582,NQSO
1358,1237648722289492046,GALAXY,18.17904,16.38283,16.93338,20.35856,15.96254,NQSO
1359,1237648722289361506,GALAXY,22.62508,20.49368,21.53512,23.90347,20.28529,NQSO
1360,1237648722289295510,GALAXY,18.28217,16.69213,17.19197,20.51757,16.317,NQSO
1361,1237648722289295504,STAR,18.21251,17.11752,17.38937,20.36221,17.32197,NQSO
1362,1237648722289164506,GALAXY,16.22133,15.50131,15.7564,17.38963,15.35789,NQSO
1363,1237648722288968217,GALAXY,21.57334,18.71719,19.53079,22.51681,18.25076,NQSO
1364,1237648722288968170,GALAXY,21.22475,18.64996,19.39388,26.65904,18.13576,NQSO
1365,1237648722288902438,STAR,22.47054,19.01498,20.9323,23.37384,17.88833,NQSO
1366,1237648722288836914,GALAXY,18.75174,17.54895,17.97411,19.95198,17.2556,NQSO
1367,1237648722288705871,QSO,20.43358,20.69779,20.52073,20.67226,20.77654,QSO
1368,1237648722288705870,QSO,21.24439,21.02614,21.20088,21.65291,20.51596,QSO
1369,1237648722288640921,GALAXY,22.22936,19.55906,20.64542,23.18364,19.15035,NQSO
1370,1237648722288509198,STAR,19.67838,19.74014,19.69378,20.05294,19.877,QSO
1371,1237648722288509188,STAR,19.22582,18.87663,18.96084,20.15802,18.83768,NQSO
1372,1237648722288444100,QSO,21.52458,21.47419,21.57568,22.45556,21.33246,NQSO
1373,1237648722288443724,STAR,20.14194,20.68052,20.40723,20.31363,20.54472,QSO
1374,1237648722288443617,STAR,19.86976,20.2268,19.96225,20.30415,20.37463,NQSO
1375,1237648722288443614,GALAXY,22.41806,19.6251,20.68424,25.39657,19.03084,NQSO
1376,1237648722288246975,GALAXY,17.83303,16.3738,16.88471,19.76005,16.00156,NQSO
1377,1237648722288181340,GALAXY,23.56186,20.4313,21.46985,24.71919,19.8674,NQSO
1378,1237648722287985378,GALAXY,22.48847,19.57068,20.51875,25.75005,19.09075,NQSO
1379,1237648722290148091,GALAXY,21.41854,18.74805,19.46826,25.89556,18.28226,NQSO
1380,1237648722290148076,GALAXY,22.12003,19.31009,20.30653,24.49773,18.93489,NQSO
1381,1237648722290016850,GALAXY,23.60421,19.90831,21.26623,24.70819,19.19385,NQSO
1382,1237645943978786934,GALAXY,20.17135,18.18832,18.73514,23.03699,17.78552,NQSO
1383,1237645943978786940,GALAXY,24.54004,20.68946,22.37366,25.51477,20.23759,NQSO
1384,1237645943978786941,GALAXY,24.729,20.81173,22.5842,24.28846,20.14226,NQSO
1385,1237645943978591054,GALAXY,22.98911,20.26446,21.02729,26.49544,19.58636,NQSO
1386,1237645943979114799,GALAXY,19.67818,18.26595,18.79607,20.92805,17.95748,NQSO
1387,1237645943979115009,GALAXY,20.74016,19.47868,19.89823,21.77448,19.18773,NQSO
1388,1237645943433461933,GALAXY,19.37714,17.8998,18.3316,21.15043,17.55262,NQSO
1389,1237645943979115162,GALAXY,20.02726,18.30131,18.87959,22.30381,17.91633,NQSO
1390,1237645943978787062,STAR,18.51332,17.48447,17.77943,20.10723,17.31823,NQSO
1391,1237645943978787076,QSO,19.52252,19.38417,19.32198,20.00219,19.16561,QSO
1392,1237645943979180283,GALAXY,18.10998,16.04917,16.65885,20.35561,15.6085,NQSO
1393,1237645943979180287,GALAXY,21.01891,18.87992,19.53515,26.11123,18.42345,NQSO
1394,1237645942906159271,GALAXY,20.20877,18.22484,18.80713,21.63304,17.75618,NQSO
1395,1237645943979180298,GALAXY,20.11739,18.02649,18.63408,22.39861,17.64252,NQSO
1396,1237645943979180346,GALAXY,19.56651,18.07555,18.62321,21.0549,17.73799,NQSO
1397,1237645943978787135,GALAXY,19.61729,17.60818,18.16324,21.36442,17.23911,NQSO
1398,1237645943978787138,GALAXY,19.93239,18.91777,19.30325,21.38893,18.736,NQSO
1399,1237645943979180452,GALAXY,19.89559,19.27094,19.4906,21.37018,19.16107,NQSO
1400,1237645943979180530,GALAXY,21.45509,19.50678,20.05452,22.8617,19.13957,NQSO
1401,1237645943979180535,GALAXY,19.73532,18.83541,19.07709,21.8847,18.46597,NQSO
1402,1237645943979245736,GALAXY,19.23989,18.26328,18.57758,20.55177,17.98229,NQSO
1403,1237645943979245877,GALAXY,20.58813,19.11208,19.65569,23.46159,18.81258,NQSO
1404,1237645943979245905,GALAXY,20.4192,19.17375,19.59277,21.42491,18.9497,NQSO
1405,1237645943979245909,GALAXY,19.87328,18.45088,18.9971,20.94809,18.22338,NQSO
1406,1237645943979245958,GALAXY,20.80912,18.62928,19.28424,24.54576,18.12331,NQSO
1407,1237645943979246090,GALAXY,20.63158,19.06581,19.59426,22.50623,18.68229,NQSO
1408,1237645943978787300,GALAXY,21.91665,21.40721,21.50056,22.98781,21.00915,NQSO
1409,1237645943979311221,GALAXY,16.24755,14.76577,15.2596,18.35856,14.37919,NQSO
1410,1237645943979311239,GALAXY,19.59352,17.80555,18.33701,22.11838,17.41423,NQSO
1411,1237645943979311247,GALAXY,18.94595,17.00586,17.57685,22.07826,16.60365,NQSO
1412,1237645942905897218,GALAXY,18.4989,16.70162,17.33283,20.39358,16.20181,NQSO
1413,1237645943978787396,GALAXY,22.7468,19.95544,20.93088,24.23417,19.41975,NQSO
1414,1237645943979311297,STAR,18.84848,18.08582,18.3168,20.18396,17.96954,NQSO
1415,1237645942905897117,GALAXY,18.36032,16.74934,17.27254,20.37531,16.3285,NQSO
1416,1237645942905897107,GALAXY,18.84691,17.11915,17.70827,21.01336,16.68129,NQSO
1417,1237645942905832091,GALAXY,21.33116,19.59393,20.05147,22.55096,19.15633,NQSO
1418,1237645942905831720,GALAXY,19.75232,18.60078,19.0104,20.92365,18.31753,NQSO
1419,1237645942905831709,GALAXY,18.70496,17.16607,17.68276,20.57344,16.76085,NQSO
1420,1237645943979311388,GALAXY,19.4964,18.39759,18.81509,20.76632,18.22108,NQSO
1421,1237645943979311619,GALAXY,19.7099,18.67377,19.02534,21.36407,18.48592,NQSO
1422,1237645943978787653,GALAXY,22.72387,19.91629,20.94674,24.89159,19.27979,NQSO
1423,1237645942905700594,GALAXY,20.18555,18.83456,19.36647,21.24356,18.55579,NQSO
1424,1237645942905700593,GALAXY,19.83031,18.70795,19.14845,21.13954,18.50105,NQSO
1425,1237645943978787708,QSO,24.66793,21.44095,22.55682,24.45627,20.81386,NQSO
1426,1237645943978787757,STAR,23.57083,20.55874,22.13804,25.17211,19.64093,NQSO
1427,1237645943978787815,GALAXY,22.76593,19.92645,20.94855,26.50829,19.52958,NQSO
1428,1237645942905635342,GALAXY,20.92335,19.23368,19.73989,22.02467,18.83748,NQSO
1429,1237645942905635180,GALAXY,20.98826,19.62397,19.9883,21.94558,19.27159,NQSO
1430,1237645943979442425,GALAXY,20.22629,18.894,19.37336,22.00159,18.56345,NQSO
1431,1237645943979442462,STAR,21.66657,19.21163,20.12036,25.54948,18.64127,NQSO
1432,1237645942905635005,GALAXY,20.5658,18.77135,19.33467,22.94236,18.30812,NQSO
1433,1237645942905635004,GALAXY,18.10684,16.23602,16.81516,20.41163,15.75453,NQSO
1434,1237645943979442689,GALAXY,20.83461,19.02536,19.50856,22.71413,18.58623,NQSO
1435,1237645943979442764,GALAXY,20.93074,18.93351,19.52876,22.86623,18.56133,NQSO
1436,1237645943979507954,GALAXY,16.00926,14.50633,15.0054,17.9766,14.12062,NQSO
1437,1237645942905569555,GALAXY,20.25566,18.08567,18.67435,22.54113,17.69894,NQSO
1438,1237645942905569550,GALAXY,18.32003,16.46776,17.07913,20.19208,16.04516,NQSO
1439,1237645942905569544,GALAXY,19.7655,18.44801,18.94888,21.13506,18.17181,NQSO
1440,1237645942905569536,GALAXY,19.30377,17.76648,18.3141,20.94433,17.39087,NQSO
1441,1237645942905569371,STAR,14.92695,14.52711,14.55624,16.47596,14.1981,NQSO
1442,1237645943979508109,GALAXY,18.79472,17.91175,18.27121,19.99115,17.70923,NQSO
1443,1237645943979573467,QSO,19.79171,19.50563,19.71815,20.30816,19.38714,QSO
1444,1237645943979573472,STAR,19.22204,16.87523,17.74423,21.63027,16.37833,NQSO
1445,1237645943979573484,GALAXY,20.17199,18.53982,19.13543,21.98203,18.25048,NQSO
1446,1237645943979573534,GALAXY,19.65581,17.8127,18.41106,21.39004,17.47803,NQSO
1447,1237645943979573734,GALAXY,21.11103,18.52471,19.27774,22.95833,18.04484,NQSO
1448,1237645943979638914,GALAXY,20.29828,19.37329,19.88204,21.00776,19.41986,NQSO
1449,1237645943979638930,GALAXY,21.59643,19.25891,19.80684,22.85063,18.98621,NQSO
1450,1237645943979638932,GALAXY,20.34731,18.45203,19.01241,22.55895,18.02412,NQSO
1451,1237645943979638945,GALAXY,18.14282,16.50924,17.09745,20.10432,16.03769,NQSO
1452,1237645943979638952,STAR,22.58647,19.58077,21.21919,24.97338,19.183,NQSO
1453,1237645943979638954,GALAXY,20.04038,17.85555,18.45561,22.7018,17.45032,NQSO
1454,1237645943979639146,GALAXY,20.67861,18.175,18.93116,26.27712,17.62473,NQSO
1455,1237645943979704612,GALAXY,19.80458,18.81557,19.23338,20.98476,18.80012,NQSO
1456,1237645943979704773,GALAXY,21.22527,19.52265,19.99685,23.00942,19.0947,NQSO
1457,1237645943978590282,STAR,17.48454,16.72732,16.89914,18.53386,16.58167,NQSO
1458,1237645943978590279,STAR,17.7481,16.87955,17.11007,19.42921,16.72626,NQSO
1459,1237645943978525338,GALAXY,21.86681,19.18555,20.08316,24.20951,18.61344,NQSO
1460,1237645943978525302,GALAXY,20.32064,19.07763,19.44458,21.6095,18.74047,NQSO
1461,1237645943978655930,QSO,20.3254,19.91787,20.16768,20.81916,19.73781,QSO
1462,1237645943978852925,QSO,22.16287,21.80988,21.7406,22.80162,21.41224,NQSO
1463,1237645943978852946,QSO,22.73757,20.35986,21.20767,24.01083,19.88445,NQSO
1464,1237645943978655932,STAR,18.64541,17.72218,17.98562,20.18182,17.53762,NQSO
1465,1237645943978853141,GALAXY,21.81323,19.394,20.04731,23.5438,19.12397,NQSO
1466,1237645943978459301,STAR,18.04221,16.28534,16.77965,20.71662,16.00691,NQSO
1467,1237649962455728306,GALAXY,18.6286,17.0506,17.51419,20.49949,16.64117,NQSO
1468,1237649962455728320,GALAXY,19.61632,17.16503,17.80339,22.19499,16.69726,NQSO
1469,1237649962455728327,GALAXY,18.86707,16.96041,17.54152,20.39855,16.52789,NQSO
1470,1237645943978328408,GALAXY,20.30463,18.76337,19.2371,21.31378,18.41599,NQSO
1471,1237645943978328248,STAR,18.50024,17.04378,17.48059,20.64067,16.80211,NQSO
1472,1237645943978328243,STAR,22.96245,20.09085,21.36945,24.929,19.43375,NQSO
1473,1237645943978328242,GALAXY,20.13492,19.2468,19.48414,21.29953,19.09719,NQSO
1474,1237645943978918522,GALAXY,21.86457,19.14165,20.13225,22.64706,18.70549,NQSO
1475,1237645943978918538,QSO,22.57933,22.28528,22.58686,24.32695,23.12848,NQSO
1476,1237645943978852749,GALAXY,22.35632,19.69988,20.53865,25.50804,19.22224,NQSO
1477,1237645943978918689,GALAXY,23.09151,19.95098,21.20813,23.68979,19.45986,NQSO
1478,1237645943978918819,GALAXY,23.22254,20.21772,21.32765,23.68325,19.53535,NQSO
1479,1237645943978918974,GALAXY,22.64859,19.58752,20.51198,23.12388,19.19921,NQSO
1480,1237645943978919008,GALAXY,22.50825,19.67875,20.5973,25.41884,19.08187,NQSO
1481,1237645943978852754,STAR,20.86532,20.66872,20.68033,22.13986,20.6091,NQSO
1482,1237645943978983553,GALAXY,18.44211,16.64636,17.18245,20.49754,16.23224,NQSO
1483,1237645943978983579,GALAXY,17.40382,16.30337,16.69114,19.04084,16.02601,NQSO
1484,1237645943978983583,GALAXY,19.31615,18.26032,18.67177,20.4189,18.09337,NQSO
1485,1237645943978983595,GALAXY,21.22258,18.66323,19.28459,25.55563,18.37,NQSO
1486,1237645943978852756,STAR,20.65016,20.06612,20.1919,21.75459,20.02441,NQSO
1487,1237645943978721630,GALAXY,20.81104,18.41391,19.0425,23.01674,17.84237,NQSO
1488,1237645943979049588,GALAXY,21.51993,19.525,20.02719,23.26822,19.11024,NQSO
1489,1237645943979049590,GALAXY,20.12603,18.43822,19.00867,21.4025,18.07962,NQSO
1490,1237645943979049605,STAR,21.0899,20.12503,20.38353,22.83751,20.01047,NQSO
1491,1237645943979114651,GALAXY,18.86171,16.92394,17.47591,21.34186,16.54815,NQSO
1492,1237645943979114691,GALAXY,19.38654,17.83429,18.35493,20.89901,17.46694,NQSO
1493,1237645943979114695,GALAXY,18.44318,17.3577,17.73621,20.08731,17.0641,NQSO
1494,1237645943979114697,GALAXY,20.02843,18.9705,19.34886,21.11404,18.87947,NQSO
1495,1237645943978655754,STAR,15.96454,15.21006,15.42682,17.33262,15.09074,NQSO
1496,1237648721746854733,GALAXY,22.95848,19.52534,20.6608,22.45588,19.26055,NQSO
1497,1237648721746919563,STAR,21.70398,19.83055,20.55752,24.63466,21.16313,NQSO
1498,1237648721746919594,STAR,16.60016,16.62661,16.58318,17.75432,16.71135,NQSO
1499,1237648721746919895,GALAXY,17.53684,16.27026,16.70846,19.16598,15.91881,NQSO
1500,1237648721743249611,STAR,17.16408,16.63016,16.79264,18.07318,16.61538,NQSO
1501,1237648721743249443,STAR,19.45591,18.70773,18.83277,21.74612,22.65901,NQSO
1502,1237648721743249442,STAR,19.28414,18.62031,18.77773,20.43401,18.47743,NQSO
1503,1237648721746985444,GALAXY,20.06163,17.72159,18.32236,22.18073,17.37218,NQSO
1504,1237648721747051361,GALAXY,21.63167,19.27076,20.14137,24.68815,18.88494,NQSO
1505,1237648721747051565,GALAXY,21.00286,18.4762,19.20232,24.82438,18.09913,NQSO
1506,1237648721743054367,STAR,22.37927,19.8004,21.03473,25.00753,19.43052,NQSO
1507,1237648721747181658,STAR,16.28427,16.03848,16.0841,17.39402,16.07233,NQSO
1508,1237648721747181773,GALAXY,18.24022,16.66654,17.12943,20.21065,16.23954,NQSO
1509,1237648721747181775,STAR,20.72522,18.35146,20.04509,26.1135,17.91276,NQSO
1510,1237648721747181786,GALAXY,17.95334,16.51023,16.9499,19.95012,16.15837,NQSO
1511,1237648721747182477,STAR,21.69733,21.08173,21.27555,25.12007,20.63135,NQSO
1512,1237648721747182539,GALAXY,21.08764,18.47699,19.18296,21.81154,18.00297,NQSO
1513,1237648721743052979,GALAXY,22.96214,19.42912,20.42414,24.22776,19.05816,NQSO
1514,1237648721742988994,GALAXY,23.85241,20.45366,21.6004,23.91963,20.09236,NQSO
1515,1237648721742988430,GALAXY,21.68067,19.60994,20.4402,22.23756,19.14222,NQSO
1516,1237648721742987881,STAR,19.40098,19.01239,19.12787,20.44907,19.04186,NQSO
1517,1237648721745347129,QSO,21.41757,21.35751,21.3958,22.06976,21.45505,NQSO
1518,1237648721747247472,GALAXY,17.49788,16.51342,16.87185,18.57315,16.36031,NQSO
1519,1237648721747247481,GALAXY,16.87525,15.56172,16.07768,18.34421,15.17932,NQSO
1520,1237648721742923094,GALAXY,22.46889,20.17572,21.1482,24.13243,19.64302,NQSO
1521,1237648721747247485,GALAXY,21.32238,21.37303,21.42468,22.3006,21.44839,NQSO
1522,1237648721747247643,STAR,18.87449,18.34608,18.50671,19.77721,18.31956,NQSO
1523,1237648721747247683,GALAXY,18.98496,17.40651,17.97486,20.72322,16.97865,NQSO
1524,1237648721747312924,GALAXY,18.47501,16.99533,17.501,20.49612,16.61602,NQSO
1525,1237648721747312947,GALAXY,17.82885,16.20554,16.70076,19.7641,15.80274,NQSO
1526,1237648721747312963,GALAXY,18.67579,17.03066,17.51049,20.42914,16.68553,NQSO
1527,1237648721742857146,STAR,20.10479,19.64367,19.80729,20.99006,19.51817,NQSO
1528,1237648721742857143,QSO,20.27578,20.13,20.06001,20.78726,20.09438,QSO
1529,1237648721747313225,STAR,20.40896,19.72025,19.86051,22.33462,19.56499,NQSO
1530,1237648721747378386,GALAXY,18.28295,16.98054,17.38308,19.9237,16.65146,NQSO
1531,1237648721742791432,STAR,19.74599,19.31246,19.45635,20.69663,19.26643,NQSO
1532,1237648721747378529,GALAXY,22.31322,19.77203,20.80339,24.62355,19.50237,NQSO
1533,1237648721747378756,STAR,22.04587,21.47571,21.72356,24.69922,21.42549,NQSO
1534,1237648721747378850,GALAXY,21.95897,19.15701,20.08593,24.19383,18.6613,NQSO
1535,1237648721747379400,GALAXY,21.7564,18.86312,19.80543,25.94868,18.46773,NQSO
1536,1237648721742725438,STAR,15.8217,15.00557,15.23209,17.30142,14.88897,NQSO
1537,1237648721747509672,QSO,19.2713,18.86601,19.0594,19.93566,18.87168,NQSO
1538,1237648721742659722,STAR,16.96498,16.38074,16.53623,18.13768,16.32624,NQSO
1539,1237648721747836950,GALAXY,15.89504,15.31703,15.50183,16.81978,15.1465,NQSO
1540,1237648721745674836,GALAXY,20.02174,17.82847,18.49422,22.05957,17.3853,NQSO
1541,1237648721745675187,GALAXY,21.45405,19.48043,20.28858,23.39715,19.00731,NQSO
1542,1237648721745805577,STAR,16.75045,15.63403,15.92851,18.78781,15.4878,NQSO
1543,1237648721745871132,STAR,16.65513,15.84436,16.03711,18.33565,15.76669,NQSO
1544,1237648721745871146,STAR,18.57284,17.82693,18.02744,19.97029,17.69544,NQSO
1545,1237648721748033701,STAR,18.55052,18.06656,18.19404,19.5033,18.03213,NQSO
1546,1237648721744233136,STAR,19.37491,19.12625,19.17477,20.43021,19.21206,NQSO
1547,1237648721744232966,STAR,18.95014,18.57527,18.67525,20.16916,18.53199,NQSO
1548,1237648721746067860,STAR,18.43101,17.55492,17.7946,20.01967,17.43556,NQSO
1549,1237648721746264340,STAR,19.07098,18.0793,18.34383,20.65363,17.90228,NQSO
1550,1237648721746460995,GALAXY,17.42941,15.74339,16.274,19.32717,15.32688,NQSO
1551,1237648721746592020,GALAXY,21.40746,18.58294,19.40167,22.62906,18.11442,NQSO
1552,1237648721746723256,GALAXY,18.22961,16.58932,17.05303,20.22414,16.24389,NQSO
1553,1237648721746723257,STAR,20.21199,17.82237,18.73159,23.46421,17.96839,NQSO
1554,1237648721746723262,GALAXY,18.28583,16.97461,17.42947,19.77323,16.69711,NQSO
1555,1237648721746723268,GALAXY,19.08106,17.17413,17.70624,21.14532,16.77514,NQSO
1556,1237648721742856642,STAR,17.65848,16.86402,17.0993,19.01411,16.77031,NQSO
1557,1237648721742856483,STAR,20.41065,19.99245,20.1352,21.35781,20.00214,NQSO
1558,1237648721747509518,GALAXY,18.49621,16.78141,17.25598,20.71912,16.43417,NQSO
1559,1237648721747771993,GALAXY,21.77478,19.45682,20.22193,24.20327,19.00932,NQSO
1560,1237648721747640570,STAR,19.21175,17.78693,18.50451,21.37477,17.49686,NQSO
1561,1237648721745543290,STAR,21.06982,19.56198,20.37331,24.63465,22.82689,NQSO
1562,1237648721745084985,STAR,21.96867,21.02703,21.11955,24.48956,20.86913,NQSO
1563,1237648721745019609,GALAXY,21.90063,19.76022,20.58705,23.46115,19.5996,NQSO
1564,1237648721745608847,STAR,16.36775,15.88021,16.01058,17.47731,15.84152,NQSO
1565,1237648721745609728,GALAXY,21.33385,18.68504,19.31371,22.54774,18.22142,NQSO
1566,1237648721747902628,GALAXY,22.62424,19.70177,20.63613,24.62852,19.21294,NQSO
1567,1237648721745610017,GALAXY,21.52201,18.99704,19.94965,27.16122,18.61305,NQSO
1568,1237648721745610057,GALAXY,22.08548,19.2278,20.58759,24.5983,18.758,NQSO
1569,1237648721744889079,GALAXY,21.65064,18.76034,19.6805,22.62064,18.33871,NQSO
1570,1237648721745674298,GALAXY,22.50836,19.00341,19.9493,24.21441,18.54731,NQSO
1571,1237648721745674993,QSO,21.20633,21.00655,20.96535,21.5163,20.44474,QSO
1572,1237648721745739873,QSO,21.94431,21.87859,21.90643,22.78586,20.83421,QSO
1573,1237648721745740157,STAR,18.36365,17.93808,18.05507,19.32119,17.9182,NQSO
1574,1237648721745740526,GALAXY,21.14929,18.74898,19.45512,23.19446,18.40826,NQSO
1575,1237648721747640659,STAR,21.12502,20.74336,20.9434,22.57376,20.26997,NQSO
1576,1237648721747902762,STAR,19.80131,20.44141,20.17987,19.88413,20.46692,NQSO
1577,1237648721747902815,GALAXY,20.73284,18.33546,18.98007,23.45841,17.9361,NQSO
1578,1237648721745805635,GALAXY,18.39508,16.77651,17.26849,20.19769,16.4306,NQSO
1579,1237648721745805641,STAR,18.43375,17.02088,17.39719,20.73429,16.76687,NQSO
1580,1237648721745805702,STAR,19.71432,17.91418,18.21336,21.11369,17.74399,NQSO
1581,1237648721745805871,GALAXY,19.74052,17.6968,18.30136,22.17663,17.31271,NQSO
1582,1237648721745806172,GALAXY,22.07458,19.53875,20.42937,23.8174,19.23186,NQSO
1583,1237648721749213591,GALAXY,20.35169,17.82117,18.61628,25.65701,17.48716,NQSO
1584,1237648721745871358,GALAXY,21.14805,18.6067,19.19022,24.6582,18.27293,NQSO
1585,1237648721745871366,GALAXY,19.6241,17.51187,18.07799,22.04402,17.09519,NQSO
1586,1237648721745871500,GALAXY,22.78736,19.52762,20.50521,22.53955,18.91025,NQSO
1587,1237648721747968822,QSO,21.75035,19.37487,20.32562,24.45673,19.02453,NQSO
1588,1237648721746002094,STAR,21.54628,18.81641,20.24011,22.07916,18.29764,NQSO
1589,1237648721746002181,GALAXY,18.26444,16.69853,17.19396,20.17227,16.34914,NQSO
1590,1237648721747968990,GALAXY,22.20406,20.17945,20.94116,23.39645,19.56207,NQSO
1591,1237648721746002502,QSO,20.64886,20.50632,20.57315,21.22998,20.49305,QSO
1592,1237648721746002540,GALAXY,20.59732,18.2593,18.93226,22.28066,17.75125,NQSO
1593,1237648721746068024,QSO,20.8063,20.08473,20.37231,21.62167,20.05632,NQSO
1594,1237648721748034723,GALAXY,24.70573,20.20258,21.66877,24.63758,19.36355,NQSO
1595,1237648721746133264,GALAXY,18.67551,16.9397,17.45031,20.52181,16.53912,NQSO
1596,1237648721746198709,STAR,17.03305,15.94696,16.23508,19.19831,15.81048,NQSO
1597,1237648721748099225,STAR,16.00453,15.06224,15.36504,17.6394,15.11891,NQSO
1598,1237648721746198894,GALAXY,17.38805,16.90384,17.06808,18.1813,16.78148,NQSO
1599,1237648721746329620,STAR,17.4141,16.35265,16.62747,19.48175,16.2604,NQSO
1600,1237648721746329621,STAR,17.95473,16.48013,16.89554,20.39999,16.30125,NQSO
1601,1237648721746329627,STAR,18.99049,17.67437,18.10237,21.57337,17.56472,NQSO
1602,1237648721746329815,STAR,17.3293,16.52832,16.72995,18.86377,16.42053,NQSO
1603,1237648721747706354,GALAXY,20.2818,17.9391,18.57698,23.5268,17.57369,NQSO
1604,1237648721748099461,GALAXY,17.07155,16.38997,16.68395,18.12422,16.25126,NQSO
1605,1237648721748099639,STAR,20.33869,20.82969,20.60157,20.24003,21.15729,NQSO
1606,1237648721748164770,STAR,19.96577,18.93884,20.54646,21.66386,17.98975,NQSO
1607,1237648721747706525,GALAXY,22.0403,19.63459,20.46338,24.47912,19.18524,NQSO
1608,1237648721747706588,GALAXY,21.64128,19.68396,20.61926,22.2951,19.52046,NQSO
1609,1237648721748165164,STAR,20.75176,20.61304,20.71799,21.43566,20.37201,QSO
